location_key,date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
US_CO,2021-03-12,1243.0,5.0,,,443842.0,6113.0,,
US_CO,2021-03-13,1297.0,5.0,,,445139.0,6118.0,,
US_CO,2021-03-14,814.0,0.0,,,445953.0,6118.0,,
US_CO,2021-03-15,874.0,3.0,,,446827.0,6121.0,,
US_CO,2021-03-16,322.0,8.0,,,447149.0,6129.0,,
US_CO,2021-03-17,691.0,7.0,,,447840.0,6136.0,,
US_CO,2021-03-18,1366.0,8.0,,,449206.0,6144.0,,
US_CO,2021-03-19,1143.0,-2.0,,,450349.0,6142.0,,
US_CO,2021-03-20,1825.0,6.0,,,452174.0,6148.0,,
US_CO,2021-03-21,553.0,0.0,,,452727.0,6148.0,,
US_CO,2021-03-22,318.0,1.0,,,453045.0,6149.0,,
US_CO,2021-03-23,931.0,1.0,,,453976.0,6150.0,,
US_CO,2021-03-24,2093.0,8.0,,,456069.0,6158.0,,
US_CO,2021-03-25,941.0,3.0,,,457010.0,6161.0,,
US_CO,2021-03-26,1096.0,0.0,,,458106.0,6161.0,,
US_CO,2021-03-27,2008.0,4.0,,,460114.0,6165.0,,
US_CO,2021-03-28,713.0,0.0,,,460827.0,6165.0,,
US_CO,2021-03-29,1142.0,1.0,,,461969.0,6166.0,,
US_CO,2021-03-30,1022.0,6.0,,,462991.0,6172.0,,
US_CO,2021-03-31,1791.0,3.0,,,464782.0,6175.0,,
US_CO,2021-04-01,1586.0,8.0,,,466368.0,6183.0,,
US_CO,2021-04-02,1634.0,1.0,,,468002.0,6184.0,,
US_CO,2021-04-03,1050.0,3.0,,,469052.0,6187.0,,
US_CO,2021-04-04,1705.0,3.0,,,470757.0,6190.0,,
US_CO,2021-04-05,945.0,0.0,,,471702.0,6190.0,,
US_CO,2021-04-06,1239.0,4.0,,,472941.0,6194.0,,
US_CO,2021-04-07,972.0,1.0,,,473913.0,6195.0,,
US_CO,2021-04-08,2717.0,5.0,,,476630.0,6200.0,,
US_CO,2021-04-09,1905.0,3.0,,,478535.0,6203.0,,
US_CO,2021-04-10,979.0,6.0,,,479514.0,6209.0,,
US_CO,2021-04-11,1817.0,1.0,,,481331.0,6210.0,,
US_CO,2021-04-12,1140.0,-1.0,,,482471.0,6209.0,,
US_CO,2021-04-13,1608.0,97.0,,,484079.0,6306.0,,
US_CO,2021-04-14,2198.0,3.0,,,486277.0,6309.0,,
US_CO,2021-04-15,1874.0,6.0,,,488151.0,6315.0,,
US_CO,2021-04-16,2013.0,11.0,,,490164.0,6326.0,,
US_CO,2021-04-17,966.0,1.0,,,491130.0,6327.0,,
US_CO,2021-04-18,838.0,3.0,,,491968.0,6330.0,,
US_CO,2021-04-19,1965.0,7.0,,,493933.0,6337.0,,
US_CO,2021-04-20,1882.0,9.0,,,495815.0,6346.0,,
US_CO,2021-04-21,1484.0,6.0,,,497299.0,6352.0,,
US_CO,2021-04-22,2214.0,8.0,,,499513.0,6360.0,,
US_CO,2021-04-23,1989.0,8.0,,,501502.0,6368.0,,
US_CO,2021-04-24,1202.0,13.0,,,502704.0,6381.0,,
US_CO,2021-04-25,1791.0,7.0,,,504495.0,6388.0,,
US_CO,2021-04-26,1031.0,2.0,,,505526.0,6390.0,,
US_CO,2021-04-27,2582.0,12.0,,,508108.0,6402.0,,
US_CO,2021-04-28,822.0,4.0,,,508930.0,6406.0,,
US_CO,2021-04-29,2984.0,16.0,,,511914.0,6422.0,,
US_CO,2021-04-30,1838.0,10.0,,,513752.0,6432.0,,
US_CO,2021-05-01,1373.0,2.0,,,515125.0,6434.0,,
US_CO,2021-05-02,1212.0,4.0,,,516337.0,6438.0,,
US_CO,2021-05-03,1102.0,5.0,,,517439.0,6443.0,,
US_CO,2021-05-04,1091.0,13.0,,,518530.0,6456.0,,
US_CO,2021-05-05,1163.0,11.0,,,519693.0,6467.0,,
US_CO,2021-05-06,2050.0,15.0,,,521743.0,6482.0,,
US_CO,2021-05-07,2015.0,7.0,,,523758.0,6489.0,,
US_CO,2021-05-08,1024.0,2.0,,,524782.0,6491.0,,
US_CO,2021-05-09,1446.0,3.0,,,526228.0,6494.0,,
US_CO,2021-05-10,958.0,0.0,,,527186.0,6494.0,,
US_CO,2021-05-11,1219.0,14.0,,,528405.0,6508.0,,
US_CO,2021-05-12,1227.0,21.0,,,529632.0,6529.0,,
US_CO,2021-05-13,1785.0,29.0,,,531417.0,6558.0,,
US_CO,2021-05-14,1505.0,9.0,,,532922.0,6567.0,,
US_CO,2021-05-15,1077.0,16.0,,,533999.0,6583.0,,
US_CO,2021-05-16,686.0,8.0,,,534685.0,6591.0,,
US_CO,2021-05-17,690.0,1.0,,,535375.0,6592.0,,
US_CO,2021-05-18,712.0,8.0,,,536087.0,6600.0,,
US_CO,2021-05-19,805.0,11.0,,,536892.0,6611.0,,
US_CO,2021-05-20,671.0,4.0,,,537563.0,6615.0,,
US_CO,2021-05-21,1560.0,24.0,,,539123.0,6639.0,,
US_CO,2021-05-22,775.0,7.0,,,539898.0,6646.0,,
US_CO,2021-05-23,508.0,3.0,,,540406.0,6649.0,,
US_CO,2021-05-24,486.0,3.0,,,540892.0,6652.0,,
US_CO,2021-05-25,1369.0,12.0,,,542261.0,6664.0,,
US_CO,2021-05-26,799.0,11.0,,,543060.0,6675.0,,
US_CO,2021-05-27,826.0,13.0,,,543886.0,6688.0,,
US_CO,2021-05-28,847.0,6.0,,,544733.0,6694.0,,
US_CO,2021-05-29,640.0,20.0,,,545373.0,6714.0,,
US_CO,2021-05-30,501.0,9.0,,,545874.0,6723.0,,
US_CO,2021-05-31,294.0,0.0,,,546168.0,6723.0,,
US_CO,2021-06-01,428.0,0.0,,,546596.0,6723.0,,
US_CO,2021-06-02,532.0,9.0,,,547128.0,6732.0,,
US_CO,2021-06-03,833.0,14.0,,,547961.0,6746.0,,
US_CO,2021-06-04,741.0,7.0,,,548702.0,6753.0,,
US_CO,2021-06-05,728.0,3.0,,,549430.0,6756.0,,
US_CO,2021-06-06,443.0,-1.0,,,549873.0,6755.0,,
US_CO,2021-06-07,327.0,13.0,,,550200.0,6768.0,,
US_CO,2021-06-08,531.0,15.0,,,550731.0,6783.0,,
US_CO,2021-06-09,730.0,12.0,,,551461.0,6795.0,,
US_CO,2021-06-10,657.0,11.0,,,552118.0,6806.0,,
US_CO,2021-06-11,812.0,14.0,,,552930.0,6820.0,,
US_CO,2021-06-12,638.0,12.0,,,553568.0,6832.0,,
US_CO,2021-06-13,505.0,1.0,,,554073.0,6833.0,,
US_CO,2021-06-14,210.0,0.0,,,554283.0,6833.0,,
US_CO,2021-06-15,331.0,7.0,,,554614.0,6840.0,,
US_CO,2021-06-16,634.0,12.0,,,555248.0,6852.0,,
US_CO,2021-06-17,571.0,4.0,,,555819.0,6856.0,,
US_CO,2021-06-18,483.0,10.0,,,556302.0,6866.0,,
US_CO,2021-06-19,402.0,10.0,,,556704.0,6876.0,,
US_CO,2021-06-20,301.0,0.0,,,557005.0,6876.0,,
US_CO,2021-06-21,229.0,5.0,,,557234.0,6881.0,,
US_CO,2021-06-22,387.0,4.0,,,557621.0,6885.0,,
US_CO,2021-06-23,394.0,14.0,,,558015.0,6899.0,,
US_CO,2021-06-24,650.0,5.0,,,558665.0,6904.0,,
US_CO,2021-06-25,439.0,11.0,,,559104.0,6915.0,,
US_CO,2021-06-26,536.0,4.0,,,559640.0,6919.0,,
US_CO,2021-06-27,175.0,6.0,,,559815.0,6925.0,,
US_CO,2021-06-28,336.0,3.0,,,560151.0,6928.0,,
US_CO,2021-06-29,256.0,12.0,,,560407.0,6940.0,,
US_CO,2021-06-30,520.0,7.0,,,560927.0,6947.0,,
US_CO,2021-07-01,533.0,5.0,,,561460.0,6952.0,,
US_CO,2021-07-02,462.0,4.0,,,561922.0,6956.0,,
US_CO,2021-07-03,393.0,11.0,,,562315.0,6967.0,,
US_CO,2021-07-04,303.0,4.0,,,562618.0,6971.0,,
US_CO,2021-07-05,170.0,0.0,,,562788.0,6971.0,,
US_CO,2021-07-06,279.0,0.0,,,563067.0,6971.0,,
US_CO,2021-07-07,488.0,5.0,,,563555.0,6976.0,,
US_CO,2021-07-08,445.0,3.0,,,564000.0,6979.0,,
US_CO,2021-07-09,891.0,5.0,,,564891.0,6984.0,,
US_CO,2021-07-10,606.0,10.0,,,565497.0,6994.0,,
US_CO,2021-07-11,338.0,9.0,,,565835.0,7003.0,,
US_CO,2021-07-12,374.0,2.0,,,566209.0,7005.0,,
US_CO,2021-07-13,600.0,10.0,,,566809.0,7015.0,,
US_CO,2021-07-14,496.0,8.0,,,567305.0,7023.0,,
US_CO,2021-07-15,547.0,2.0,,,567852.0,7025.0,,
US_CO,2021-07-16,617.0,6.0,,,568469.0,7031.0,,
US_CO,2021-07-17,0.0,0.0,,,568469.0,7031.0,,
US_CO,2021-07-18,251.0,7.0,,,568720.0,7038.0,,
US_CO,2021-07-19,1140.0,2.0,,,569860.0,7040.0,,
US_CO,2021-07-20,191.0,0.0,,,570051.0,7040.0,,
US_CO,2021-07-21,854.0,10.0,,,570905.0,7050.0,,
US_CO,2021-07-22,832.0,6.0,,,571737.0,7056.0,,
US_CO,2021-07-23,535.0,6.0,,,572272.0,7062.0,,
US_CO,2021-07-24,188.0,1.0,,,572460.0,7063.0,,
US_CO,2021-07-25,372.0,3.0,,,572832.0,7066.0,,
US_CO,2021-07-26,1465.0,13.0,,,574297.0,7079.0,,
US_CO,2021-07-27,304.0,0.0,,,574601.0,7079.0,,
US_CO,2021-07-28,1274.0,1.0,,,575875.0,7080.0,,
US_CO,2021-07-29,1240.0,10.0,,,577115.0,7090.0,,
US_CO,2021-07-30,855.0,6.0,,,577970.0,7096.0,,
US_CO,2021-07-31,529.0,1.0,,,578499.0,7097.0,,
US_CO,2021-08-01,214.0,0.0,,,578713.0,7097.0,,
US_CO,2021-08-02,1768.0,15.0,,,580481.0,7112.0,,
US_CO,2021-08-03,969.0,1.0,,,581450.0,7113.0,,
US_CO,2021-08-04,872.0,5.0,,,582322.0,7118.0,,
US_CO,2021-08-05,1124.0,7.0,,,583446.0,7125.0,,
US_CO,2021-08-06,817.0,7.0,,,584263.0,7132.0,,
US_CO,2021-08-07,936.0,7.0,,,585199.0,7139.0,,
US_CO,2021-08-08,263.0,1.0,,,585462.0,7140.0,,
US_CO,2021-08-09,2202.0,15.0,,,587664.0,7155.0,,
US_CO,2021-08-10,953.0,12.0,,,588617.0,7167.0,,
US_CO,2021-08-11,1161.0,3.0,,,589778.0,7170.0,,
US_CO,2021-08-12,1167.0,9.0,,,590945.0,7179.0,,
US_CO,2021-08-13,1820.0,7.0,,,592765.0,7186.0,,
US_CO,2021-08-14,0.0,0.0,,,592765.0,7186.0,,
US_CO,2021-08-15,600.0,4.0,,,593365.0,7190.0,,
US_CO,2021-08-16,2090.0,8.0,,,595455.0,7198.0,,
US_CO,2021-08-17,1463.0,7.0,,,596918.0,7205.0,,
US_CO,2021-08-18,1837.0,8.0,,,598755.0,7213.0,,
US_CO,2021-08-19,1276.0,4.0,,,600031.0,7217.0,,
US_CO,2021-08-20,1728.0,12.0,,,601759.0,7229.0,,
US_CO,2021-08-21,479.0,2.0,,,602238.0,7231.0,,
US_CO,2021-08-22,982.0,3.0,,,603220.0,7234.0,,
US_CO,2021-08-23,3297.0,12.0,,,606517.0,7246.0,,
US_CO,2021-08-24,985.0,3.0,,,607502.0,7249.0,,
US_CO,2021-08-25,1623.0,7.0,,,609125.0,7256.0,,
US_CO,2021-08-26,2235.0,9.0,,,611360.0,7265.0,,
US_CO,2021-08-27,1426.0,15.0,,,612786.0,7280.0,,
US_CO,2021-08-28,1117.0,8.0,,,613903.0,7288.0,,
US_CO,2021-08-29,0.0,0.0,,,613903.0,7288.0,,
US_CO,2021-08-30,3076.0,19.0,,,616979.0,7307.0,,
US_CO,2021-08-31,2104.0,12.0,,,619083.0,7319.0,,
US_CO,2021-09-01,1604.0,5.0,,,620687.0,7324.0,,
US_CO,2021-09-02,2873.0,22.0,,,623560.0,7346.0,,
US_CO,2021-09-03,2118.0,24.0,,,625678.0,7370.0,,
US_CO,2021-09-04,-6.0,0.0,,,625672.0,7370.0,,
US_CO,2021-09-05,928.0,5.0,,,626600.0,7375.0,,
US_CO,2021-09-06,3578.0,22.0,,,630178.0,7397.0,,
US_CO,2021-09-07,1930.0,6.0,,,632108.0,7403.0,,
US_CO,2021-09-08,2083.0,17.0,,,634191.0,7420.0,,
US_CO,2021-09-09,1827.0,13.0,,,636018.0,7433.0,,
US_CO,2021-09-10,1721.0,14.0,,,637739.0,7447.0,,
US_CO,2021-09-11,0.0,0.0,,,637739.0,7447.0,,
US_CO,2021-09-12,1137.0,4.0,,,638876.0,7451.0,,
US_CO,2021-09-13,4326.0,28.0,,,643202.0,7479.0,,
US_CO,2021-09-14,2517.0,19.0,,,645719.0,7498.0,,
US_CO,2021-09-15,1594.0,18.0,,,647313.0,7516.0,,
US_CO,2021-09-16,2123.0,7.0,,,649436.0,7523.0,,
US_CO,2021-09-17,2145.0,24.0,,,651581.0,7547.0,,
US_CO,2021-09-18,0.0,0.0,,,651581.0,7547.0,,
US_CO,2021-09-19,1320.0,16.0,,,652901.0,7563.0,,
US_CO,2021-09-20,4007.0,20.0,,,656908.0,7583.0,,
US_CO,2021-09-21,1804.0,22.0,,,658712.0,7605.0,,
US_CO,2021-09-22,1311.0,14.0,,,660023.0,7619.0,,
US_CO,2021-09-23,2428.0,15.0,,,662451.0,7634.0,,
US_CO,2021-09-24,1559.0,14.0,,,664010.0,7648.0,,
US_CO,2021-09-25,386.0,1.0,,,664396.0,7649.0,,
US_CO,2021-09-26,386.0,13.0,,,664782.0,7662.0,,
US_CO,2021-09-27,3853.0,21.0,,,668635.0,7683.0,,
US_CO,2021-09-28,2297.0,20.0,,,670932.0,7703.0,,
US_CO,2021-09-29,1384.0,14.0,,,672316.0,7717.0,,
US_CO,2021-09-30,2531.0,14.0,,,674847.0,7731.0,,
US_CO,2021-10-01,2296.0,41.0,,,677143.0,7772.0,,
US_CO,2021-10-02,451.0,4.0,,,677594.0,7776.0,,
US_CO,2021-10-03,416.0,6.0,,,678010.0,7782.0,,
US_CO,2021-10-04,3902.0,23.0,,,681912.0,7805.0,,
US_CO,2021-10-05,2124.0,17.0,,,684036.0,7822.0,,
US_CO,2021-10-06,2040.0,21.0,,,686076.0,7843.0,,
US_CO,2021-10-07,3054.0,31.0,,,689130.0,7874.0,,
US_CO,2021-10-08,2952.0,39.0,,,692082.0,7913.0,,
US_CO,2021-10-09,0.0,0.0,,,692082.0,7913.0,,
US_CO,2021-10-10,479.0,2.0,,,692561.0,7915.0,,
US_CO,2021-10-11,5381.0,34.0,,,697942.0,7949.0,,
US_CO,2021-10-12,1626.0,18.0,,,699568.0,7967.0,,
US_CO,2021-10-13,2709.0,33.0,,,702277.0,8000.0,,
US_CO,2021-10-14,2548.0,10.0,,,704825.0,8010.0,,
US_CO,2021-10-15,3972.0,37.0,,,708797.0,8047.0,,
US_CO,2021-10-16,588.0,5.0,,,709385.0,8052.0,,
US_CO,2021-10-17,391.0,2.0,,,709776.0,8054.0,,
US_CO,2021-10-18,3987.0,45.0,,,713763.0,8099.0,,
US_CO,2021-10-19,2403.0,33.0,,,716166.0,8132.0,,
US_CO,2021-10-20,2312.0,21.0,,,718478.0,8153.0,,
US_CO,2021-10-21,2595.0,21.0,,,721073.0,8174.0,,
US_CO,2021-10-22,3001.0,28.0,,,724074.0,8202.0,,
US_CO,2021-10-23,642.0,16.0,,,724716.0,8218.0,,
US_CO,2021-10-24,732.0,2.0,,,725448.0,8220.0,,
US_CO,2021-10-25,6155.0,53.0,,,731603.0,8273.0,,
US_CO,2021-10-26,2589.0,20.0,,,734192.0,8293.0,,
US_CO,2021-10-27,2772.0,23.0,,,736964.0,8316.0,,
US_CO,2021-10-28,4358.0,33.0,,,741322.0,8349.0,,
US_CO,2021-10-29,3335.0,21.0,,,744657.0,8370.0,,
US_CO,2021-10-30,0.0,0.0,,,744657.0,8370.0,,
US_CO,2021-10-31,912.0,6.0,,,745569.0,8376.0,,
US_CO,2021-11-01,5564.0,53.0,,,751133.0,8429.0,,
US_CO,2021-11-02,3463.0,51.0,,,754596.0,8480.0,,
US_CO,2021-11-03,2303.0,13.0,,,756899.0,8493.0,,
US_CO,2021-11-04,3642.0,50.0,,,760541.0,8543.0,,
US_CO,2021-11-05,4275.0,51.0,,,764816.0,8594.0,,
US_CO,2021-11-06,758.0,4.0,,,765574.0,8598.0,,
US_CO,2021-11-07,-2.0,0.0,,,765572.0,8598.0,,
US_CO,2021-11-08,7510.0,93.0,,,773082.0,8691.0,,
US_CO,2021-11-09,2505.0,22.0,,,775587.0,8713.0,,
US_CO,2021-11-10,3734.0,27.0,,,779321.0,8740.0,,
US_CO,2021-11-11,3744.0,34.0,,,783065.0,8774.0,,
US_CO,2021-11-12,3399.0,36.0,,,786464.0,8810.0,,
US_CO,2021-11-13,853.0,3.0,,,787317.0,8813.0,,
US_CO,2021-11-14,600.0,10.0,,,787917.0,8823.0,,
US_CO,2021-11-15,5984.0,63.0,,,793901.0,8886.0,,
US_CO,2021-11-16,3004.0,60.0,,,796905.0,8946.0,,
US_CO,2021-11-17,3857.0,28.0,,,800762.0,8974.0,,
US_CO,2021-11-18,4717.0,44.0,,,805479.0,9018.0,,
US_CO,2021-11-19,2836.0,41.0,,,808315.0,9059.0,,
US_CO,2021-11-20,0.0,0.0,,,808315.0,9059.0,,
US_CO,2021-11-21,2103.0,17.0,,,810418.0,9076.0,,
US_CO,2021-11-22,6090.0,71.0,,,816508.0,9147.0,,
US_CO,2021-11-23,1968.0,54.0,,,818476.0,9201.0,,
US_CO,2021-11-24,3758.0,51.0,,,822234.0,9252.0,,
US_CO,2021-11-25,2115.0,11.0,,,824349.0,9263.0,,
US_CO,2021-11-26,1309.0,7.0,,,825658.0,9270.0,,
US_CO,2021-11-27,389.0,4.0,,,826047.0,9274.0,,
US_CO,2021-11-28,916.0,15.0,,,826963.0,9289.0,,
US_CO,2021-11-29,4787.0,50.0,,,831750.0,9339.0,,
US_CO,2021-11-30,2613.0,44.0,,,834363.0,9383.0,,
US_CO,2021-12-01,2356.0,66.0,,,836719.0,9449.0,,
US_CO,2021-12-02,4044.0,69.0,,,840763.0,9518.0,,
US_CO,2021-12-03,2683.0,39.0,,,843446.0,9557.0,,
US_CO,2021-12-04,0.0,-24.0,,,843446.0,9533.0,,
US_CO,2021-12-05,738.0,2.0,,,844184.0,9535.0,,
US_CO,2021-12-06,4394.0,36.0,,,848578.0,9571.0,,
US_CO,2021-12-07,3380.0,82.0,,,851958.0,9653.0,,
US_CO,2021-12-08,2291.0,41.0,,,854249.0,9694.0,,
US_CO,2021-12-09,2635.0,50.0,,,856884.0,9744.0,,
US_CO,2021-12-10,2302.0,69.0,,,859186.0,9813.0,,
US_CO,2021-12-11,0.0,0.0,,,859186.0,9813.0,,
US_CO,2021-12-12,359.0,17.0,,,859545.0,9830.0,,
US_CO,2021-12-13,3973.0,39.0,,,863518.0,9869.0,,
US_CO,2021-12-14,1600.0,61.0,,,865118.0,9930.0,,
US_CO,2021-12-15,1913.0,44.0,,,867031.0,9974.0,,
US_CO,2021-12-16,2074.0,50.0,,,869105.0,10024.0,,
US_CO,2021-12-17,1760.0,19.0,,,870865.0,10043.0,,
US_CO,2021-12-18,446.0,13.0,,,871311.0,10056.0,,
US_CO,2021-12-19,675.0,19.0,,,871986.0,10075.0,,
US_CO,2021-12-20,3623.0,40.0,,,875609.0,10115.0,,
US_CO,2021-12-21,3114.0,69.0,,,878723.0,10184.0,,
US_CO,2021-12-22,3542.0,59.0,,,882265.0,10243.0,,
US_CO,2021-12-23,2442.0,14.0,,,884707.0,10257.0,,
US_CO,2021-12-24,4758.0,20.0,,,889465.0,10277.0,,
US_CO,2021-12-25,1217.0,0.0,,,890682.0,10277.0,,
US_CO,2021-12-26,1427.0,5.0,,,892109.0,10282.0,,
US_CO,2021-12-27,9472.0,3.0,,,901581.0,10285.0,,
US_CO,2021-12-28,4737.0,75.0,,,906318.0,10360.0,,
US_CO,2021-12-29,8616.0,51.0,,,914934.0,10411.0,,
US_CO,2021-12-30,9036.0,30.0,,,923970.0,10441.0,,
US_CO,2021-12-31,9287.0,39.0,,,933257.0,10480.0,,
US_CO,2022-01-01,0.0,0.0,,,933257.0,10480.0,,
US_CO,2022-01-02,3165.0,5.0,,,936422.0,10485.0,,
US_CO,2022-01-03,22793.0,24.0,,,959215.0,10509.0,,
US_CO,2022-01-04,8298.0,37.0,,,967513.0,10546.0,,
US_CO,2022-01-05,7918.0,20.0,,,975431.0,10566.0,,
US_CO,2022-01-06,8739.0,45.0,,,984170.0,10611.0,,
US_CO,2022-01-07,10234.0,22.0,,,994404.0,10633.0,,
US_CO,2022-01-08,2556.0,2.0,,,996960.0,10635.0,,
US_CO,2022-01-09,2397.0,2.0,,,999357.0,10637.0,,
US_CO,2022-01-10,42452.0,31.0,,,1041809.0,10668.0,,
US_CO,2022-01-11,23363.0,58.0,,,1065172.0,10726.0,,
US_CO,2022-01-12,14203.0,34.0,,,1079375.0,10760.0,,
US_CO,2022-01-13,15100.0,30.0,,,1094475.0,10790.0,,
US_CO,2022-01-14,13490.0,36.0,,,1107965.0,10826.0,,
US_CO,2022-01-15,0.0,0.0,,,1107965.0,10826.0,,
US_CO,2022-01-16,4544.0,10.0,,,1112509.0,10836.0,,
US_CO,2022-01-17,24407.0,33.0,,,1136916.0,10869.0,,
US_CO,2022-01-18,11684.0,10.0,,,1148600.0,10879.0,,
US_CO,2022-01-19,8589.0,42.0,,,1157189.0,10921.0,,
US_CO,2022-01-20,16052.0,34.0,,,1173241.0,10955.0,,
US_CO,2022-01-21,13180.0,19.0,,,1186421.0,10974.0,,
US_CO,2022-01-22,0.0,0.0,,,1186421.0,10974.0,,
US_CO,2022-01-23,0.0,0.0,,,1186421.0,10974.0,,
US_CO,2022-01-24,26984.0,95.0,,,1213405.0,11069.0,,
US_CO,2022-01-25,7263.0,72.0,,,1220668.0,11141.0,,
US_CO,2022-01-26,7630.0,29.0,,,1228298.0,11170.0,,
US_CO,2022-01-27,7747.0,35.0,,,1236045.0,11205.0,,
US_CO,2022-01-28,9347.0,54.0,,,1245392.0,11259.0,,
US_CO,2022-01-29,-4678.0,-41.0,,,1240714.0,11218.0,,
US_CO,2022-01-30,4678.0,45.0,,,1245392.0,11263.0,,
US_CO,2022-01-31,13479.0,76.0,,,1258871.0,11339.0,,
US_CO,2022-02-01,3732.0,40.0,,,1262603.0,11379.0,,
US_CO,2022-02-02,3911.0,19.0,,,1266514.0,11398.0,,
US_CO,2022-02-03,4796.0,11.0,,,1271310.0,11409.0,,
US_CO,2022-02-04,4879.0,14.0,,,1276189.0,11423.0,,
US_CO,2022-02-05,0.0,0.0,,,1276189.0,11423.0,,
US_CO,2022-02-06,648.0,4.0,,,1276837.0,11427.0,,
US_CO,2022-02-07,6426.0,197.0,,,1283263.0,11624.0,,
US_CO,2022-02-08,2826.0,22.0,,,1286089.0,11646.0,,
US_CO,2022-02-09,3019.0,89.0,,,1289108.0,11735.0,,
US_CO,2022-02-10,2482.0,36.0,,,1291590.0,11771.0,,
US_CO,2022-02-11,2710.0,43.0,,,1294300.0,11814.0,,
US_CO,2022-02-12,584.0,9.0,,,1294884.0,11823.0,,
US_CO,2022-02-13,0.0,0.0,,,1294884.0,11823.0,,
US_CO,2022-02-14,4547.0,47.0,,,1299431.0,11870.0,,
US_CO,2022-02-15,1602.0,7.0,,,1301033.0,11877.0,,
US_CO,2022-02-16,1808.0,9.0,,,1302841.0,11886.0,,
US_CO,2022-02-17,2977.0,22.0,,,1305818.0,11908.0,,
US_CO,2022-02-18,1719.0,7.0,,,1307537.0,11915.0,,
US_CO,2022-02-19,0.0,0.0,,,1307537.0,11915.0,,
US_CO,2022-02-20,0.0,0.0,,,1307537.0,11915.0,,
US_CO,2022-02-21,2669.0,1.0,,,1310206.0,11916.0,,
US_CO,2022-02-22,2174.0,23.0,,,1312380.0,11939.0,,
US_CO,2022-02-23,2258.0,25.0,,,1314638.0,11964.0,,
US_CO,2022-02-24,1029.0,16.0,,,1315667.0,11980.0,,
US_CO,2022-02-25,1402.0,8.0,,,1317069.0,11988.0,,
US_CO,2022-02-26,-2.0,0.0,,,1317067.0,11988.0,,
US_CO,2022-02-27,561.0,7.0,,,1317628.0,11995.0,,
US_CO,2022-02-28,2178.0,12.0,,,1319806.0,12007.0,,
US_CO,2022-03-01,1052.0,21.0,,,1320858.0,12028.0,,
US_CO,2022-03-02,845.0,7.0,,,1321703.0,12035.0,,
US_CO,2022-03-03,1148.0,12.0,,,1322851.0,12047.0,,
US_CO,2022-03-04,778.0,2.0,,,1323629.0,12049.0,,
US_CO,2022-03-05,181.0,2.0,,,1323810.0,12051.0,,
US_CO,2022-03-06,105.0,0.0,,,1323915.0,12051.0,,
US_CO,2022-03-07,2655.0,15.0,,,1326570.0,12066.0,,
US_CO,2022-03-08,872.0,3.0,,,1327442.0,12069.0,,
US_CO,2022-03-09,1159.0,9.0,,,1328601.0,12078.0,,
US_CO,2022-03-10,938.0,3.0,,,1329539.0,12081.0,,
US_CO,2022-03-11,1121.0,2.0,,,1330660.0,12083.0,,
US_CO,2022-03-12,257.0,2.0,,,1330917.0,12085.0,,
US_CO,2022-03-13,199.0,1.0,,,1331116.0,12086.0,,
US_CO,2022-03-14,1086.0,17.0,,,1332202.0,12103.0,,
US_CO,2022-03-15,1125.0,11.0,,,1333327.0,12114.0,,
US_CO,2022-03-16,1672.0,5.0,,,1334999.0,12119.0,,
US_CO,2022-03-17,1172.0,15.0,,,1336171.0,12134.0,,
US_CO,2022-03-18,601.0,2.0,,,1336772.0,12136.0,,
US_CO,2022-03-19,0.0,0.0,,,1336772.0,12136.0,,
US_CO,2022-03-20,492.0,0.0,,,1337264.0,12136.0,,
US_CO,2022-03-21,2397.0,3.0,,,1339661.0,12139.0,,
US_CO,2022-03-22,1724.0,35.0,,,1341385.0,12174.0,,
US_CO,2022-03-23,934.0,12.0,,,1342319.0,12186.0,,
US_CO,2022-03-24,1970.0,0.0,,,1344289.0,12186.0,,
US_CO,2022-03-25,2008.0,-26.0,,,1346297.0,12160.0,,
US_CO,2022-03-26,0.0,0.0,,,1346297.0,12160.0,,
US_CO,2022-03-27,0.0,0.0,,,1346297.0,12160.0,,
US_CO,2022-03-28,1498.0,10.0,,,1347795.0,12170.0,,
US_CO,2022-03-29,1078.0,1.0,,,1348873.0,12171.0,,
US_CO,2022-03-30,1252.0,2.0,,,1350125.0,12173.0,,
US_CO,2022-03-31,1279.0,1.0,,,1351404.0,12174.0,,
US_CO,2022-04-01,1284.0,1.0,,,1352688.0,12175.0,,
US_CO,2022-04-02,0.0,0.0,,,1352688.0,12175.0,,
US_CO,2022-04-03,-12.0,-1.0,,,1352676.0,12174.0,,
US_CO,2022-04-04,1197.0,3.0,,,1353873.0,12177.0,,
US_CO,2022-04-05,926.0,2.0,,,1354799.0,12179.0,,
US_CO,2022-04-06,3650.0,19.0,,,1358449.0,12198.0,,
US_CO,2022-04-07,1305.0,-1.0,,,1359754.0,12197.0,,
US_CO,2022-04-08,2085.0,2.0,,,1361839.0,12199.0,,
US_CO,2022-04-09,0.0,0.0,,,1361839.0,12199.0,,
US_CO,2022-04-10,0.0,0.0,,,1361839.0,12199.0,,
US_CO,2022-04-11,3010.0,9.0,,,1364849.0,12208.0,,
US_CO,2022-04-12,992.0,23.0,,,1365841.0,12231.0,,
US_CO,2022-04-13,1580.0,12.0,,,1367421.0,12243.0,,
US_CO,2022-04-14,1685.0,-21.0,,,1369106.0,12222.0,,
